model,accuracy,balanced_accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,roc_auc_ovo,roc_auc_ovo_weighted,roc_auc_ovr,roc_auc_ovr_micro,roc_auc_ovr_weighted,eval_metric
NeuralNetTorch_BAG_L2_FULL,0.6195286195286195,0.43536663396291253,0.4898607045280374,0.6195286195286195,0.6066584287599407,0.4353666339629124,0.6195286195286195,0.6195286195286195,0.43642821535232984,0.6195286195286195,0.6085269688744166,0.793970085535491,0.8523698580528098,0.8214241427555328,0.9381002946285399,0.8568723589216128,accuracy
CatBoost_BAG_L1_FULL,0.6127946127946128,0.482107194528224,0.5400499231950844,0.6127946127946128,0.6081185640325425,0.4821071945282239,0.6127946127946128,0.6127946127946128,0.4866868615090871,0.6127946127946128,0.6050975197346351,0.782408382775426,0.8512644365868833,0.8226724880906019,0.9401484605375365,0.8575027835933441,accuracy
WeightedEnsemble_L2_FULL,0.6127946127946128,0.482107194528224,0.5400499231950844,0.6127946127946128,0.6081185640325425,0.4821071945282239,0.6127946127946128,0.6127946127946128,0.4866868615090871,0.6127946127946128,0.6050975197346351,0.782408382775426,0.8512644365868833,0.8226724880906019,0.9401484605375365,0.8575027835933441,accuracy
XGBoost_BAG_L2_FULL,0.6127946127946128,0.45268888863372314,0.5124851819931912,0.6127946127946128,0.6019309373676847,0.4526888886337231,0.6127946127946128,0.6127946127946128,0.45782499224267215,0.6127946127946128,0.6012664911608961,0.754208066159912,0.8141226601169876,0.7734530419660145,0.92490940077921,0.833136003431143,accuracy
NeuralNetFastAI_BAG_L1_FULL,0.6094276094276094,0.4558654129944051,0.5317541312395815,0.6094276094276094,0.5989462895044627,0.455865412994405,0.6094276094276094,0.6094276094276094,0.46268436659414114,0.6094276094276094,0.5967761499925243,0.7920465412217432,0.8387333269191217,0.8159278901891757,0.9364678081475686,0.8523505812574061,accuracy
NeuralNetFastAI_BAG_L2_FULL,0.6094276094276094,0.40612806581747485,0.4402753877720752,0.6094276094276094,0.5965705229327307,0.40612806581747474,0.6094276094276094,0.6094276094276094,0.378654989794734,0.6094276094276094,0.591897969039338,0.7979522085669349,0.8386912850270258,0.7964047970409296,0.9157896460552652,0.8443221498619888,accuracy
LightGBMLarge_BAG_L2_FULL,0.6094276094276094,0.4178503852153515,0.4909929123164417,0.6094276094276094,0.5985435802726355,0.4178503852153515,0.6094276094276094,0.6094276094276094,0.42715058164968855,0.6094276094276094,0.598049471381135,0.7576704732239146,0.8113278765778034,0.7796936703714834,0.9163514431004143,0.8235153524311605,accuracy
LightGBMLarge_BAG_L1_FULL,0.6026936026936027,0.4462689811483484,0.5388860134342733,0.6026936026936027,0.5929440680946323,0.44626898114834834,0.6026936026936027,0.6026936026936027,0.4573867645157586,0.6026936026936027,0.5908810506978853,0.7493388718469502,0.8001816992866798,0.7695040388900493,0.9215134258157078,0.8252291493355806,accuracy
LightGBMXT_BAG_L1_FULL,0.5925925925925926,0.40361453671240943,0.41422699001834734,0.5925925925925926,0.5746028175508557,0.40361453671240943,0.5925925925925926,0.5925925925925926,0.4071619707262122,0.5925925925925926,0.5811008068490009,0.7970368759453232,0.8471851842545252,0.82072387397235,0.9373810432545935,0.853576710062933,accuracy
LightGBM_BAG_L2_FULL,0.5925925925925926,0.40939816799437967,0.48001279634344146,0.5925925925925926,0.5786604782205954,0.4093981679943795,0.5925925925925926,0.5925925925925926,0.41470554564560186,0.5925925925925926,0.5795679253627457,0.7518670838077303,0.8152007313015365,0.7845772192959665,0.9219857888021,0.8277140355216468,accuracy
XGBoost_BAG_L1_FULL,0.5858585858585859,0.4137145011167759,0.4934299862844499,0.5858585858585859,0.5787806927754794,0.4137145011167759,0.5858585858585859,0.5858585858585859,0.42781307097982013,0.5858585858585859,0.5770737266331506,0.78035506208835,0.830842906789667,0.7945655228666908,0.9326737886408668,0.8423630701852819,accuracy
LightGBM_BAG_L1_FULL,0.5858585858585859,0.4041677341103984,0.40998691531058284,0.5858585858585859,0.5695937964606302,0.4041677341103983,0.5858585858585859,0.5858585858585859,0.4037612652872139,0.5858585858585859,0.5766453553799671,0.8011415962712176,0.8435736539673484,0.8204490988691632,0.9328501374891198,0.8457107866365494,accuracy
NeuralNetTorch_BAG_L1_FULL,0.5757575757575758,0.43338167981621273,0.477886088000977,0.5757575757575758,0.5667969178664338,0.43338167981621256,0.5757575757575758,0.5757575757575758,0.4300199518403852,0.5757575757575758,0.566473733683916,0.8002845331413029,0.853986534820992,0.8246644210085561,0.9380965157246489,0.8471712009502411,accuracy
